dataset_id,citation_short,site_code,bioclim_zone,mat_degC,gdd_degC,map_mm,latitude,longitude
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.439,Oroarctic,-1.74999999999994,1045.8,726,69.069359,20.809406
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.445,Oroarctic,-2.14999999999998,989.9,740.7,69.0543115,20.814823
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.451,Oroarctic,-2.14999999999998,989.9,740.7,69.056935,20.814177
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.457,Oroarctic,-2.14999999999998,989.9,740.7,69.059622,20.813387
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.469,Oroarctic,-1.74999999999994,1045.8,726,69.064997,20.811939
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.475,Oroarctic,-1.74999999999994,1045.8,726,69.067631,20.811078
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.481,Oroarctic,-2.14999999999998,989.9,740.7,69.052566,20.8167215
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.487,Oroarctic,-2.14999999999998,989.9,740.7,69.0551635,20.8159245
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.493,Oroarctic,-2.14999999999998,989.9,740.7,69.0578575,20.81509
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.499,Oroarctic,-2.14999999999998,989.9,740.7,69.0605265,20.8143865
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.505,Oroarctic,-1.74999999999994,1045.8,726,69.063236,20.813714
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.511,Oroarctic,-1.74999999999994,1045.8,726,69.0658895,20.8129365
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.517,Oroarctic,-1.74999999999994,1045.8,726,69.068568,20.812085
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.523,Oroarctic,-2.14999999999998,989.9,740.7,69.053436,20.817607
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.532,Oroarctic,-2.14999999999998,989.9,740.7,69.057483,20.816541
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.535,Oroarctic,-2.14999999999998,989.9,740.7,69.058889,20.816128
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.541,Oroarctic,-2.24999999999994,967.2,788.5,69.061476,20.815432
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.547,Oroarctic,-1.74999999999994,1045.8,726,69.064187,20.814758
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.554,Oroarctic,-1.74999999999994,1045.8,726,69.067325,20.813718
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.559,Oroarctic,-1.74999999999994,1045.8,726,69.069533,20.81305
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.565,Oroarctic,-2.14999999999998,989.9,740.7,69.054392,20.8185595
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.571,Oroarctic,-2.14999999999998,989.9,740.7,69.0570565,20.8178525
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.577,Oroarctic,-2.14999999999998,989.9,740.7,69.0597795,20.817085
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.583,Oroarctic,-2.24999999999994,967.2,788.5,69.062385,20.8163935
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.589,Oroarctic,-1.74999999999994,1045.8,726,69.065063,20.8156565
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.595,Oroarctic,-1.74999999999994,1045.8,726,69.067758,20.814894
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.607,Oroarctic,-2.14999999999998,989.9,740.7,69.055396,20.819537
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.61,Oroarctic,-1.24999999999994,1150.6,687.5,69.060977,20.800472
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.619,Oroarctic,-2.14999999999998,989.9,740.7,69.060674,20.818041
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.625,Oroarctic,-2.24999999999994,967.2,788.5,69.063341,20.817383
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.631,Oroarctic,-1.74999999999994,1045.8,726,69.066029,20.816597
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.637,Oroarctic,-1.74999999999994,1045.8,726,69.06874,20.81583
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.643,Oroarctic,-2.14999999999998,989.9,740.7,69.0536205,20.82133
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.649,Oroarctic,-2.14999999999998,989.9,740.7,69.056301,20.8207565
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.655,Oroarctic,-2.14999999999998,989.9,740.7,69.058979,20.8199005
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.661,Oroarctic,-2.24999999999994,967.2,788.5,69.061618,20.8191765
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.667,Oroarctic,-2.24999999999994,967.2,788.5,69.064324,20.8184245
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.673,Oroarctic,-1.74999999999994,1045.8,726,69.067013,20.817645
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.679,Oroarctic,-1.74999999999994,1045.8,726,69.069643,20.8168855
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.685,Oroarctic,-2.14999999999998,989.9,740.7,69.054563,20.822264
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.697,Oroarctic,-2.14999999999998,989.9,740.7,69.059847,20.820745
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.703,Oroarctic,-2.24999999999994,967.2,788.5,69.062568,20.820239
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.709,Oroarctic,-2.24999999999994,967.2,788.5,69.065219,20.819306
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.715,Oroarctic,-1.74999999999994,1045.8,726,69.067936,20.818663
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.721,Oroarctic,-2.14999999999998,989.9,740.7,69.052835,20.824171
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.727,Oroarctic,-2.14999999999998,989.9,740.7,69.0554845,20.8233215
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.73,Oroarctic,-1.74999999999994,1045.8,726,69.066351,20.798903
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.733,Oroarctic,-2.14999999999998,989.9,740.7,69.058202,20.822585
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.739,Oroarctic,-2.24999999999994,967.2,788.5,69.0608425,20.821862
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.745,Oroarctic,-2.24999999999994,967.2,788.5,69.063591,20.8210305
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.747,Oroarctic,-2.24999999999994,967.2,788.5,69.064367,20.820813
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.751,Oroarctic,-2.24999999999994,967.2,788.5,69.066216,20.820373
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.757,Oroarctic,-1.74999999999994,1045.8,726,69.068922,20.8195645
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.763,Oroarctic,-2.14999999999998,989.9,740.7,69.053744,20.825024
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.769,Oroarctic,-2.14999999999998,989.9,740.7,69.056431,20.824339
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.781,Oroarctic,-2.24999999999994,967.2,788.5,69.061732,20.822885
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.787,Oroarctic,-2.24999999999994,967.2,788.5,69.064403,20.822063
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.793,Oroarctic,-2.24999999999994,967.2,788.5,69.067089,20.821247
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.799,Oroarctic,-1.74999999999994,1045.8,726,69.069775,20.820528
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.805,Oroarctic,-2.14999999999998,989.9,740.7,69.0546775,20.8261225
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.811,Oroarctic,-2.14999999999998,989.9,740.7,69.0573825,20.825326
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.817,Oroarctic,-2.14999999999998,989.9,740.7,69.0600295,20.824668
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.823,Oroarctic,-2.24999999999994,967.2,788.5,69.0627,20.823894
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.829,Oroarctic,-2.24999999999994,967.2,788.5,69.0654055,20.823131
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.835,Oroarctic,-2.24999999999994,967.2,788.5,69.068073,20.8223195
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.841,Oroarctic,-2.14999999999998,989.9,740.7,69.052932,20.827891
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.847,Oroarctic,-2.14999999999998,989.9,740.7,69.05563,20.827152
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.853,Oroarctic,-2.14999999999998,989.9,740.7,69.058325,20.826374
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.859,Oroarctic,-2.24999999999994,967.2,788.5,69.060947,20.825582
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.862,Oroarctic,-2.24999999999994,967.2,788.5,69.062316,20.825192
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.865,Oroarctic,-2.24999999999994,967.2,788.5,69.06363,20.824795
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.871,Oroarctic,-2.24999999999994,967.2,788.5,69.066344,20.824113
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.877,Oroarctic,-2.24999999999994,967.2,788.5,69.06903,20.823324
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.889,Oroarctic,-2.14999999999998,989.9,740.7,69.0565215,20.8281165
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.895,Oroarctic,-2.14999999999998,989.9,740.7,69.05927,20.827326
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.901,Oroarctic,-2.24999999999994,967.2,788.5,69.061853,20.826601
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.903,Oroarctic,-2.24999999999994,967.2,788.5,69.062758,20.826373
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.907,Oroarctic,-2.24999999999994,967.2,788.5,69.06459,20.8258085
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.91,Oroarctic,-1.24999999999994,1150.6,687.5,69.0565755,20.8029245
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.913,Oroarctic,-2.24999999999994,967.2,788.5,69.0672285,20.825117
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.919,Oroarctic,-2.64999999999998,894.9,837.6,69.069914,20.824414
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.925,Oroarctic,-2.14999999999998,989.9,740.7,69.054798,20.829812
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.931,Oroarctic,-2.14999999999998,989.9,740.7,69.057517,20.829062
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.937,Oroarctic,-2.24999999999994,967.2,788.5,69.060176,20.82833
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.949,Oroarctic,-2.24999999999994,967.2,788.5,69.065506,20.826963
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.955,Oroarctic,-2.24999999999994,967.2,788.5,69.068204,20.826149
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.961,Oroarctic,-2.84999999999997,858.2,796.7,69.0531195,20.831682
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.967,Oroarctic,-2.14999999999998,989.9,740.7,69.055749,20.830848
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.97,Oroarctic,-1.24999999999994,1150.6,687.5,69.059261,20.802086
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.973,Oroarctic,-2.14999999999998,989.9,740.7,69.0583945,20.8301515
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.979,Oroarctic,-2.24999999999994,967.2,788.5,69.061098,20.829354
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.985,Oroarctic,-2.24999999999994,967.2,788.5,69.063758,20.8286555
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.997,Oroarctic,-2.24999999999994,967.2,788.5,69.0691,20.827139
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-BirchShrub,Oroarctic,-0.549999999999955,1133.5,1449.7,68.4120036666667,18.1491
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-DryHeath,Oroarctic,-0.549999999999955,1133.5,1449.7,68.410918,18.149244
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Fern,Oroarctic,-0.549999999999955,1133.5,1449.7,68.411868,18.146485
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-MesicHeath,Oroarctic,-0.549999999999955,1133.5,1449.7,68.4117101666667,18.148993
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Rock,Oroarctic,-0.549999999999955,1133.5,1449.7,68.412427,18.149872
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-SalixShrub,Oroarctic,-0.549999999999955,1133.5,1449.7,68.4119121428572,18.1480844285714
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-SeasonallyFlooded,Oroarctic,-0.549999999999955,1133.5,1449.7,68.411142,18.14799
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Snowbed,Oroarctic,-0.549999999999955,1133.5,1449.7,68.412663,18.1497075714286
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Wetland,Oroarctic,-0.549999999999955,1133.5,1449.7,68.411135,18.150706
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchForest,Oroarctic,-0.449999999999989,1193.3,786.5,68.3179392222223,18.8216946666667
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchShrub,Oroarctic,-0.449999999999989,1193.3,786.5,68.3181328,18.8228856
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-DryHeath,Oroarctic,-0.449999999999989,1193.3,786.5,68.3179463333333,18.8207065
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-Juniper,Oroarctic,-0.449999999999989,1193.3,786.5,68.318567,18.821916
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-MesicHeath,Oroarctic,-0.449999999999989,1193.3,786.5,68.3183595,18.82184
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-SalixShrub,Oroarctic,-0.449999999999989,1193.3,786.5,68.3172365,18.8205625
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-SeasonallyFlooded,Oroarctic,-0.449999999999989,1193.3,786.5,68.31825675,18.8212645
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-SparseVeg,Oroarctic,-0.449999999999989,1193.3,786.5,68.319012,18.82191
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-Wetland,Oroarctic,-0.449999999999989,1193.3,786.5,68.3176223333333,18.8211613333333
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-BirchForest,Oroarctic,-1.04999999999995,1101.3,812,68.302082,18.847432
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-BirchShrub,Oroarctic,-1.04999999999995,1101.3,812,68.300806,18.84696
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-BirchShrub,Oroarctic,-1.34999999999997,1039.5,840.2,68.2998427500001,18.843514
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-DryHeath,Oroarctic,-1.34999999999997,1039.5,840.2,68.2994083333333,18.8404275
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-DryHeath,Oroarctic,-1.64999999999998,994,830.4,68.300694,18.851
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-Juniper,Oroarctic,-1.04999999999995,1101.3,812,68.301622,18.845266
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-MesicHeath,Oroarctic,-1.34999999999997,1039.5,840.2,68.2994025,18.84220725
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-MesicHeath,Oroarctic,-1.04999999999995,1101.3,812,68.3011415,18.846844
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-Rock,Oroarctic,-1.04999999999995,1101.3,812,68.301018,18.846205
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SalixShrub,Oroarctic,-1.04999999999995,1101.3,812,68.302056,18.844598
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SalixShrub,Oroarctic,-1.34999999999997,1039.5,840.2,68.2996945,18.843477
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SeasonallyFlooded,Oroarctic,-1.34999999999997,1039.5,840.2,68.30077,18.841028
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-Snowbed,Oroarctic,-1.34999999999997,1039.5,840.2,68.300473,18.846935
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SparseVeg,Oroarctic,-1.34999999999997,1039.5,840.2,68.29947725,18.84036225
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SparseVeg,Oroarctic,-1.04999999999995,1101.3,812,68.301704,18.84761
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-Wetland,Oroarctic,-1.04999999999995,1101.3,812,68.301552,18.8459555
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchForest,Oroarctic,-0.149999999999977,1240.5,1282.1,68.4388365,18.2665255
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchForest,Oroarctic,0.0500000000000114,1266.7,1284.6,68.438786,18.2592031666667
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchShrub,Oroarctic,0.0500000000000114,1266.7,1284.6,68.4387244000001,18.2618378
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-DryHeath,Oroarctic,0.0500000000000114,1266.7,1284.6,68.4375423333334,18.260762
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-MesicHeath,Oroarctic,0.0500000000000114,1266.7,1284.6,68.4383926666667,18.2629835
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-MesicHeath,Oroarctic,-0.149999999999977,1240.5,1282.1,68.4380975,18.2678105
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-Rock,Oroarctic,0.0500000000000114,1266.7,1284.6,68.4387215,18.263116
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-SalixShrub,Oroarctic,0.0500000000000114,1266.7,1284.6,68.438719,18.26454
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-SalixShrub,Oroarctic,-0.149999999999977,1240.5,1282.1,68.4382306666667,18.266173
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-Wetland,Oroarctic,-0.149999999999977,1240.5,1282.1,68.4376145,18.2672095
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-Wetland,Oroarctic,0.0500000000000114,1266.7,1284.6,68.439951,18.261089
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Low Arctic,-13.45,744.6,301.1,70.833403,147.450678
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Low Arctic,-13.45,739.1,301.8,70.8360816666666,147.45156
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Low Arctic,-13.45,735.6,302.5,70.8425413333333,147.453688166667
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Low Arctic,-13.45,734.5,302.9,70.8487895,147.4557345
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Low Arctic,-13.45,739.7,301.2,70.8282422857143,147.479386428571
ds06,Siewert et al. 2015,Russia.Kytalyk.T3,Low Arctic,-13.45,745.2,300.8,70.8228608,147.497467
ds07,Natali et al. 2014,USA.BrooksRange.6,Oroarctic,-5.24999999999994,1458.3,598.2,66.45008,-150.618643333333
ds07,Natali et al. 2014,USA.BrooksRange.7,Oroarctic,-6.94999999999999,1448.8,565.4,67.2373066666667,-150.161396666667
ds07,Natali et al. 2014,USA.BrooksRange.8,Low Arctic,-8.54999999999996,826.5,505.4,68.0690366666667,-149.58041
ds07,Natali et al. 2014,USA.InteriorAlaska.1,Subarctic,-1.54999999999995,2037.6,490.2,64.8693533333333,-147.86043
ds07,Natali et al. 2014,USA.InteriorAlaska.17,Subarctic,-1.64999999999998,1943.7,570.1,64.9505566666667,-147.617786666667
ds07,Natali et al. 2014,USA.InteriorAlaska.2,Subarctic,-1.54999999999995,2037.6,490.2,64.8668933333333,-147.857853333333
ds07,Natali et al. 2014,USA.InteriorAlaska.20,Subarctic,-1.64999999999998,2043.7,517.3,64.71487,-148.288486666667
ds07,Natali et al. 2014,USA.InteriorAlaska.21,Subarctic,-1.64999999999998,2032.9,515.3,64.70683,-148.291683333333
ds07,Natali et al. 2014,USA.InteriorAlaska.22,Subarctic,-1.14999999999998,1966.4,503.8,64.3235066666667,-146.688096666667
ds07,Natali et al. 2014,USA.InteriorAlaska.23,Subarctic,-1.04999999999995,1803.1,472.5,62.1667233333333,-145.470423333333
ds07,Natali et al. 2014,USA.InteriorAlaska.24,Oroarctic,-3.54999999999995,1422,600.4,63.8781766666667,-149.253146666667
ds07,Natali et al. 2014,USA.InteriorAlaska.3,Subarctic,-1.54999999999995,2037.6,490.2,64.8672933333333,-147.85878
ds07,Natali et al. 2014,USA.InteriorAlaska.4,Subarctic,-1.54999999999995,2037.6,490.2,64.8661833333334,-147.857283333333
ds07,Natali et al. 2014,USA.InteriorAlaska.5,Subarctic,-1.34999999999997,2073.9,510.3,64.8674933333333,-147.785416666667
ds07,Natali et al. 2014,USA.NorthSlope.10,Low Arctic,-10.45,949.7,365.6,69.15647,-148.838046666667
ds07,Natali et al. 2014,USA.NorthSlope.11,Low Arctic,-10.55,899.8,337.7,69.4330333333333,-148.673986666667
ds07,Natali et al. 2014,USA.NorthSlope.12,Low Arctic,-10.55,892.3,340.1,69.42538,-148.69665
ds07,Natali et al. 2014,USA.NorthSlope.12,Low Arctic,-10.55,899.8,337.7,69.43302,-148.67363
ds07,Natali et al. 2014,USA.NorthSlope.13,High Arctic,-10.7499999999999,481.4,209.5,70.37411,-148.553233333333
ds07,Natali et al. 2014,USA.NorthSlope.14,Low Arctic,-10.7499999999999,619.3,233.9,70.1621633333334,-148.465406666667
ds07,Natali et al. 2014,USA.NorthSlope.15,Low Arctic,-10.7499999999999,865.7,276.9,69.67401,-148.721886666667
ds07,Natali et al. 2014,USA.NorthSlope.16,Low Arctic,-10.7499999999999,865.7,276.9,69.67443,-148.718726666667
ds07,Natali et al. 2014,USA.NorthSlope.9,Low Arctic,-9.14999999999998,826.1,464.2,68.4775533333333,-149.50269
ds07,Natali et al. 2014,USA.SewardPeninsula.18,Low Arctic,-3.04999999999995,1146.4,749.4,64.50793,-165.296196666667
ds07,Natali et al. 2014,USA.SewardPeninsula.19,Low Arctic,-5.04999999999996,1238.8,539.8,65.2293933333333,-164.827446666667
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Low Arctic,-11.55,804.8,285.7,69.347496,161.514128
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T1,Low Arctic,-11.35,949.7,282,69.26689,161.65974
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T2,Low Arctic,-11.35,949.7,282,69.26498,161.66273
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T3,Low Arctic,-11.45,821.2,286.5,69.34499,161.51045
ds08,Loranty and Natali Unpub.,Russia.Kolyma.WT1,Low Arctic,-11.55,804.8,285.7,69.347613,161.514
ds09,Heard et al. 2016,Russia.Kolyma.AKB,Low Arctic,-11.15,1114,315.4,68.811938,160.985297
ds09,Heard et al. 2016,Russia.Kolyma.AMB,Subarctic,-10.65,1191.6,334.4,68.63849,161.389233
ds09,Heard et al. 2016,Russia.Kolyma.DYB,Subarctic,-11.55,1055.9,306.5,68.633194,159.079018
ds09,Heard et al. 2016,Russia.Kolyma.EXB,Subarctic,-10.7499999999999,1140.5,356.8,68.74333,161.40688
ds09,Heard et al. 2016,Russia.Kolyma.HBR,Subarctic,-10.7499999999999,1124.6,352.9,68.75055,161.47281
ds09,Heard et al. 2016,Russia.Kolyma.HDR,Subarctic,-10.7499999999999,1131.6,356.1,68.75606,161.44852
ds09,Heard et al. 2016,Russia.Kolyma.LBR,Subarctic,-10.7499999999999,1104.3,361.2,68.7431,161.49712
ds09,Heard et al. 2016,Russia.Kolyma.LDR,Subarctic,-10.7499999999999,1131.6,356.1,68.75591,161.44672
ds09,Heard et al. 2016,Russia.Kolyma.OMB,Subarctic,-11.55,1041.1,296,68.72518,158.90396
ds09,Heard et al. 2016,Russia.Kolyma.PFB,Subarctic,-10.65,1237.4,334.7,68.513357,161.49928
ds09,Heard et al. 2016,Russia.Kolyma.PPB,Subarctic,-10.65,1229.5,344.8,68.50654,161.567297
ds09,Heard et al. 2016,Russia.Kolyma.PPYB,Subarctic,-10.65,1235.6,334.3,68.511498,161.49373
ds09,Heard et al. 2016,Russia.Kolyma.SYB,Subarctic,-10.7499999999999,1112.8,354.9,68.744788,161.3841
ds09,Heard et al. 2016,Russia.Kolyma.T-10Y4,Subarctic,-10.7499999999999,1117.7,361.5,68.75352,161.39455
ds09,Heard et al. 2016,Russia.Kolyma.T-11Y4,Subarctic,-10.7499999999999,1117.7,361.5,68.74869,161.40834
ds09,Heard et al. 2016,Russia.Kolyma.T-12Y4,Subarctic,-10.7499999999999,1117.7,361.5,68.74837,161.40237
ds09,Heard et al. 2016,Russia.Kolyma.T-13Y4,Subarctic,-10.7499999999999,1140.5,356.8,68.7466,161.40433
ds09,Heard et al. 2016,Russia.Kolyma.T-14Y4,Subarctic,-10.7499999999999,1140.5,356.8,68.74513,161.40063
ds09,Heard et al. 2016,Russia.Kolyma.T-15Y4,Subarctic,-10.7499999999999,1117.7,361.5,68.75188,161.39095
ds09,Heard et al. 2016,Russia.Kolyma.T-16Y4,Subarctic,-10.7499999999999,1117.7,361.5,68.75519,161.40013
ds09,Heard et al. 2016,Russia.Kolyma.T-17Y4,Subarctic,-10.7499999999999,1140.5,356.8,68.74152,161.41411
ds09,Heard et al. 2016,Russia.Kolyma.T-18Y4,Subarctic,-10.7499999999999,1117.7,361.5,68.74632,161.38776
ds09,Heard et al. 2016,Russia.Kolyma.T-1Y4,Subarctic,-10.7499999999999,1117.7,361.5,68.74747,161.38988
